2025-11-16T11:35:13.250Z | server_start | {"name":"mysql-mcp-server","version":"1.0.0","logDir":"./.setting","logFile":".setting/mcp-mysql.log"} | SUCCESS | RESPONSE: {"status":"started"}
2025-11-20T14:18:20.666Z | uncaughtException | {"error":"write EPIPE","stack":"Error: write EPIPE\n    at afterWriteDispatched (node:internal/stream_base_commons:159:15)\n    at writeGeneric (node:internal/stream_base_commons:150:3)\n    at Socket._writeGeneric (node:net:966:11)\n    at Socket._write (node:net:978:8)\n    at writeOrBuffer (node:internal/streams/writable:572:12)\n    at _write (node:internal/streams/writable:501:10)\n    at Writable.write (node:internal/streams/writable:510:10)\n    at console.value (node:internal/console/constructor:298:16)\n    at console.error (node:internal/console/constructor:412:26)\n    at main (/Users/admin/.npm/_npx/080bc9f59514dad9/node_modules/@liangshanli/mcp-server-mysql/src/server-final.js:952:11)"} | write EPIPE | RESPONSE: null
2025-12-02T19:07:03.075Z | server_start | {"name":"mysql-mcp-server","version":"1.0.0","logDir":"./.setting","logFile":".setting/mcp-mysql.log"} | SUCCESS | RESPONSE: {"status":"started"}
2025-12-02T19:07:03.077Z | initialize | {"protocolVersion":"2025-06-18","capabilities":{"roots":{}},"clientInfo":{"name":"claude-code","version":"2.0.5"}} | SUCCESS | RESPONSE: null
2025-12-02T19:07:03.078Z | initialize | {"protocolVersion":"2025-06-18","capabilities":{"roots":{}},"clientInfo":{"name":"claude-code","version":"2.0.5"}} | SUCCESS | RESPONSE: {"protocolVersion":"2025-06-18","capabilities":{"tools":{"listChanged":false},"roots":{"listChanged":false}},"serverInfo":{"name":"mysql-mcp-server","version":"1.0.0"}}
2025-12-02T19:07:03.088Z | tools/list | {} | SUCCESS | RESPONSE: {"tools":[{"name":"sql_query","description":"Execute SQL query, supports DDL and DML operations","inputSchema":{"type":"object","properties":{"sql":{"type":"string","description":"SQL statement to execute"}},"required":["sql"]}},{"name":"get_database_info","description":"Get database information, including database list, table list and configuration information","inputSchema":{"type":"object","properties":{}}},{"name":"get_operation_logs","description":"Get operation logs","inputSchema":{"type":"object","properties":{"limit":{"type":"number","description":"Limit count, default 50"},"offset":{"type":"number","description":"Offset, default 0"}}}},{"name":"check_permissions","description":"Check database permissions for DDL, DROP, DELETE and other operations. Returns detailed permission status including readonly mode restrictions (only SELECT and SHOW allowed when readonly is enabled)","inputSchema":{"type":"object","properties":{}}},{"name":"get_ddl_sql_logs","description":"Get DDL SQL operation logs","inputSchema":{"type":"object","properties":{"limit":{"type":"number","description":"Limit count, default 50, max 500"},"offset":{"type":"number","description":"Offset, default 0"}}}}],"environment":{"READONLY":false,"ALLOW_DDL":false,"ALLOW_DROP":false,"ALLOW_DELETE":false,"MYSQL_HOST":"localhost","MYSQL_PORT":"3306","MYSQL_USER":"root","MYSQL_DATABASE":"eunixmacdb","TOOL_PREFIX":"","PROJECT_NAME":"","serverInfo":{"name":"mysql-mcp-server","version":"1.0.0"}}}
2025-12-02T19:07:03.091Z | connection_pool_error | {"error":""} | SUCCESS | RESPONSE: null
2025-12-02T19:07:03.092Z | notifications/initialized | {} | SUCCESS | RESPONSE: null
2025-12-02T19:07:13.109Z | server_start | {"name":"mysql-mcp-server","version":"1.0.0","logDir":"./.setting","logFile":".setting/mcp-mysql.log"} | SUCCESS | RESPONSE: {"status":"started"}
2025-12-02T19:07:13.111Z | initialize | {"protocolVersion":"2025-06-18","capabilities":{},"clientInfo":{"name":"Kilo Code","version":"4.126.1"}} | SUCCESS | RESPONSE: null
2025-12-02T19:07:13.111Z | initialize | {"protocolVersion":"2025-06-18","capabilities":{},"clientInfo":{"name":"Kilo Code","version":"4.126.1"}} | SUCCESS | RESPONSE: {"protocolVersion":"2025-06-18","capabilities":{"tools":{"listChanged":false}},"serverInfo":{"name":"mysql-mcp-server","version":"1.0.0"}}
2025-12-02T19:07:13.124Z | connection_pool_error | {"error":""} | SUCCESS | RESPONSE: null
2025-12-02T19:07:13.125Z | notifications/initialized | {} | SUCCESS | RESPONSE: null
2025-12-02T19:07:13.125Z | tools/list | {} | SUCCESS | RESPONSE: {"tools":[{"name":"sql_query","description":"Execute SQL query, supports DDL and DML operations","inputSchema":{"type":"object","properties":{"sql":{"type":"string","description":"SQL statement to execute"}},"required":["sql"]}},{"name":"get_database_info","description":"Get database information, including database list, table list and configuration information","inputSchema":{"type":"object","properties":{}}},{"name":"get_operation_logs","description":"Get operation logs","inputSchema":{"type":"object","properties":{"limit":{"type":"number","description":"Limit count, default 50"},"offset":{"type":"number","description":"Offset, default 0"}}}},{"name":"check_permissions","description":"Check database permissions for DDL, DROP, DELETE and other operations. Returns detailed permission status including readonly mode restrictions (only SELECT and SHOW allowed when readonly is enabled)","inputSchema":{"type":"object","properties":{}}},{"name":"get_ddl_sql_logs","description":"Get DDL SQL operation logs","inputSchema":{"type":"object","properties":{"limit":{"type":"number","description":"Limit count, default 50, max 500"},"offset":{"type":"number","description":"Offset, default 0"}}}}],"environment":{"READONLY":false,"ALLOW_DDL":false,"ALLOW_DROP":false,"ALLOW_DELETE":false,"MYSQL_HOST":"localhost","MYSQL_PORT":"3306","MYSQL_USER":"root","MYSQL_DATABASE":"eunixmacdb","TOOL_PREFIX":"","PROJECT_NAME":"","serverInfo":{"name":"mysql-mcp-server","version":"1.0.0"}}}
2025-12-02T19:12:03.108Z | connection_pool_closed | {} | SUCCESS | RESPONSE: {"status":"closed"}
2025-12-02T19:12:03.113Z | connection_pool_recreate_error | {"error":""} | SUCCESS | RESPONSE: null
2025-12-02T19:12:03.113Z | health_check_error | {"error":""} | SUCCESS | RESPONSE: null
2025-12-02T19:12:13.134Z | connection_pool_closed | {} | SUCCESS | RESPONSE: {"status":"closed"}
2025-12-02T19:12:13.137Z | connection_pool_recreate_error | {"error":""} | SUCCESS | RESPONSE: null
2025-12-02T19:12:13.137Z | health_check_error | {"error":""} | SUCCESS | RESPONSE: null
2025-12-02T19:17:03.097Z | connection_pool_closed | {} | SUCCESS | RESPONSE: {"status":"closed"}
2025-12-02T19:17:03.101Z | connection_pool_recreate_error | {"error":""} | SUCCESS | RESPONSE: null
2025-12-02T19:17:03.101Z | health_check_error | {"error":""} | SUCCESS | RESPONSE: null
2025-12-02T19:17:13.135Z | connection_pool_closed | {} | SUCCESS | RESPONSE: {"status":"closed"}
2025-12-02T19:17:13.138Z | connection_pool_recreate_error | {"error":""} | SUCCESS | RESPONSE: null
2025-12-02T19:17:13.139Z | health_check_error | {"error":""} | SUCCESS | RESPONSE: null
2025-12-02T19:22:03.193Z | connection_pool_closed | {} | SUCCESS | RESPONSE: {"status":"closed"}
2025-12-02T19:22:03.198Z | connection_pool_recreate_error | {"error":""} | SUCCESS | RESPONSE: null
2025-12-02T19:22:03.198Z | health_check_error | {"error":""} | SUCCESS | RESPONSE: null
2025-12-02T19:22:13.246Z | connection_pool_closed | {} | SUCCESS | RESPONSE: {"status":"closed"}
2025-12-02T19:22:13.264Z | connection_pool_recreate_error | {"error":""} | SUCCESS | RESPONSE: null
2025-12-02T19:22:13.264Z | health_check_error | {"error":""} | SUCCESS | RESPONSE: null
2025-12-02T19:27:03.220Z | connection_pool_closed | {} | SUCCESS | RESPONSE: {"status":"closed"}
2025-12-02T19:27:03.226Z | connection_pool_recreate_error | {"error":""} | SUCCESS | RESPONSE: null
2025-12-02T19:27:03.227Z | health_check_error | {"error":""} | SUCCESS | RESPONSE: null
2025-12-02T19:27:13.373Z | connection_pool_closed | {} | SUCCESS | RESPONSE: {"status":"closed"}
2025-12-02T19:27:13.385Z | connection_pool_recreate_error | {"error":""} | SUCCESS | RESPONSE: null
2025-12-02T19:27:13.387Z | health_check_error | {"error":""} | SUCCESS | RESPONSE: null
2025-12-02T19:32:03.240Z | connection_pool_closed | {} | SUCCESS | RESPONSE: {"status":"closed"}
2025-12-02T19:32:03.250Z | connection_pool_recreate_error | {"error":""} | SUCCESS | RESPONSE: null
2025-12-02T19:32:03.251Z | health_check_error | {"error":""} | SUCCESS | RESPONSE: null
2025-12-02T19:32:13.333Z | connection_pool_closed | {} | SUCCESS | RESPONSE: {"status":"closed"}
2025-12-02T19:32:13.339Z | connection_pool_recreate_error | {"error":""} | SUCCESS | RESPONSE: null
2025-12-02T19:32:13.340Z | health_check_error | {"error":""} | SUCCESS | RESPONSE: null
2025-12-02T19:37:03.240Z | connection_pool_closed | {} | SUCCESS | RESPONSE: {"status":"closed"}
2025-12-02T19:37:03.248Z | connection_pool_recreate_error | {"error":""} | SUCCESS | RESPONSE: null
2025-12-02T19:37:03.249Z | health_check_error | {"error":""} | SUCCESS | RESPONSE: null
2025-12-02T19:37:13.333Z | connection_pool_closed | {} | SUCCESS | RESPONSE: {"status":"closed"}
2025-12-02T19:37:13.350Z | connection_pool_recreate_error | {"error":""} | SUCCESS | RESPONSE: null
2025-12-02T19:37:13.354Z | health_check_error | {"error":""} | SUCCESS | RESPONSE: null
2025-12-02T19:42:03.222Z | connection_pool_closed | {} | SUCCESS | RESPONSE: {"status":"closed"}
2025-12-02T19:42:03.225Z | connection_pool_recreate_error | {"error":""} | SUCCESS | RESPONSE: null
2025-12-02T19:42:03.225Z | health_check_error | {"error":""} | SUCCESS | RESPONSE: null
2025-12-02T19:42:13.314Z | connection_pool_closed | {} | SUCCESS | RESPONSE: {"status":"closed"}
2025-12-02T19:42:13.319Z | connection_pool_recreate_error | {"error":""} | SUCCESS | RESPONSE: null
2025-12-02T19:42:13.320Z | health_check_error | {"error":""} | SUCCESS | RESPONSE: null
2025-12-02T19:58:09.198Z | connection_pool_closed | {} | SUCCESS | RESPONSE: {"status":"closed"}
2025-12-02T19:58:09.203Z | connection_pool_recreate_error | {"error":""} | SUCCESS | RESPONSE: null
2025-12-02T19:58:09.204Z | health_check_error | {"error":""} | SUCCESS | RESPONSE: null
2025-12-02T19:58:19.258Z | connection_pool_closed | {} | SUCCESS | RESPONSE: {"status":"closed"}
2025-12-02T19:58:19.261Z | connection_pool_recreate_error | {"error":""} | SUCCESS | RESPONSE: null
2025-12-02T19:58:19.262Z | health_check_error | {"error":""} | SUCCESS | RESPONSE: null
2025-12-02T20:03:09.215Z | connection_pool_closed | {} | SUCCESS | RESPONSE: {"status":"closed"}
2025-12-02T20:03:09.219Z | connection_pool_recreate_error | {"error":""} | SUCCESS | RESPONSE: null
2025-12-02T20:03:09.220Z | health_check_error | {"error":""} | SUCCESS | RESPONSE: null
2025-12-02T20:03:19.308Z | connection_pool_closed | {} | SUCCESS | RESPONSE: {"status":"closed"}
2025-12-02T20:03:19.312Z | connection_pool_recreate_error | {"error":""} | SUCCESS | RESPONSE: null
2025-12-02T20:03:19.313Z | health_check_error | {"error":""} | SUCCESS | RESPONSE: null
2025-12-02T20:08:09.224Z | connection_pool_closed | {} | SUCCESS | RESPONSE: {"status":"closed"}
2025-12-02T20:08:09.237Z | connection_pool_recreate_error | {"error":""} | SUCCESS | RESPONSE: null
2025-12-02T20:08:09.237Z | health_check_error | {"error":""} | SUCCESS | RESPONSE: null
2025-12-02T20:08:19.298Z | connection_pool_closed | {} | SUCCESS | RESPONSE: {"status":"closed"}
2025-12-02T20:08:19.314Z | connection_pool_recreate_error | {"error":""} | SUCCESS | RESPONSE: null
2025-12-02T20:08:19.314Z | health_check_error | {"error":""} | SUCCESS | RESPONSE: null
2025-12-02T20:13:09.231Z | connection_pool_closed | {} | SUCCESS | RESPONSE: {"status":"closed"}
2025-12-02T20:13:09.245Z | connection_pool_recreate_error | {"error":""} | SUCCESS | RESPONSE: null
2025-12-02T20:13:09.245Z | health_check_error | {"error":""} | SUCCESS | RESPONSE: null
2025-12-02T20:13:19.328Z | connection_pool_closed | {} | SUCCESS | RESPONSE: {"status":"closed"}
2025-12-02T20:13:19.340Z | connection_pool_recreate_error | {"error":""} | SUCCESS | RESPONSE: null
2025-12-02T20:13:19.340Z | health_check_error | {"error":""} | SUCCESS | RESPONSE: null
2025-12-02T20:18:09.247Z | connection_pool_closed | {} | SUCCESS | RESPONSE: {"status":"closed"}
2025-12-02T20:18:09.254Z | connection_pool_recreate_error | {"error":""} | SUCCESS | RESPONSE: null
2025-12-02T20:18:09.255Z | health_check_error | {"error":""} | SUCCESS | RESPONSE: null
2025-12-02T20:18:19.335Z | connection_pool_closed | {} | SUCCESS | RESPONSE: {"status":"closed"}
2025-12-02T20:18:19.352Z | connection_pool_recreate_error | {"error":""} | SUCCESS | RESPONSE: null
2025-12-02T20:18:19.352Z | health_check_error | {"error":""} | SUCCESS | RESPONSE: null
2025-12-02T20:23:09.298Z | connection_pool_closed | {} | SUCCESS | RESPONSE: {"status":"closed"}
2025-12-02T20:23:09.304Z | connection_pool_recreate_error | {"error":""} | SUCCESS | RESPONSE: null
2025-12-02T20:23:09.305Z | health_check_error | {"error":""} | SUCCESS | RESPONSE: null
2025-12-02T20:23:19.365Z | connection_pool_closed | {} | SUCCESS | RESPONSE: {"status":"closed"}
2025-12-02T20:23:19.370Z | connection_pool_recreate_error | {"error":""} | SUCCESS | RESPONSE: null
2025-12-02T20:23:19.370Z | health_check_error | {"error":""} | SUCCESS | RESPONSE: null
2025-12-02T20:28:09.403Z | connection_pool_closed | {} | SUCCESS | RESPONSE: {"status":"closed"}
2025-12-02T20:28:09.428Z | connection_pool_recreate_error | {"error":""} | SUCCESS | RESPONSE: null
2025-12-02T20:28:09.431Z | health_check_error | {"error":""} | SUCCESS | RESPONSE: null
2025-12-02T20:28:19.534Z | connection_pool_closed | {} | SUCCESS | RESPONSE: {"status":"closed"}
2025-12-02T20:28:19.562Z | connection_pool_recreate_error | {"error":""} | SUCCESS | RESPONSE: null
2025-12-02T20:28:19.563Z | health_check_error | {"error":""} | SUCCESS | RESPONSE: null
2025-12-09T10:45:43.859Z | server_start | {"name":"mysql-mcp-server","version":"1.0.0","logDir":"./.setting","logFile":".setting/mcp-mysql.log"} | SUCCESS | RESPONSE: {"status":"started"}
2025-12-09T10:45:43.863Z | initialize | {"protocolVersion":"2025-06-18","capabilities":{"roots":{}},"clientInfo":{"name":"claude-code","version":"2.0.5"}} | SUCCESS | RESPONSE: null
2025-12-09T10:45:43.863Z | initialize | {"protocolVersion":"2025-06-18","capabilities":{"roots":{}},"clientInfo":{"name":"claude-code","version":"2.0.5"}} | SUCCESS | RESPONSE: {"protocolVersion":"2025-06-18","capabilities":{"tools":{"listChanged":false},"roots":{"listChanged":false}},"serverInfo":{"name":"mysql-mcp-server","version":"1.0.0"}}
2025-12-09T10:45:43.877Z | tools/list | {} | SUCCESS | RESPONSE: {"tools":[{"name":"sql_query","description":"Execute SQL query, supports DDL and DML operations","inputSchema":{"type":"object","properties":{"sql":{"type":"string","description":"SQL statement to execute"}},"required":["sql"]}},{"name":"get_database_info","description":"Get database information, including database list, table list and configuration information","inputSchema":{"type":"object","properties":{}}},{"name":"get_operation_logs","description":"Get operation logs","inputSchema":{"type":"object","properties":{"limit":{"type":"number","description":"Limit count, default 50"},"offset":{"type":"number","description":"Offset, default 0"}}}},{"name":"check_permissions","description":"Check database permissions for DDL, DROP, DELETE and other operations. Returns detailed permission status including readonly mode restrictions (only SELECT and SHOW allowed when readonly is enabled)","inputSchema":{"type":"object","properties":{}}},{"name":"get_ddl_sql_logs","description":"Get DDL SQL operation logs","inputSchema":{"type":"object","properties":{"limit":{"type":"number","description":"Limit count, default 50, max 500"},"offset":{"type":"number","description":"Offset, default 0"}}}}],"environment":{"READONLY":false,"ALLOW_DDL":false,"ALLOW_DROP":false,"ALLOW_DELETE":false,"MYSQL_HOST":"localhost","MYSQL_PORT":"3306","MYSQL_USER":"root","MYSQL_DATABASE":"eunixmacdb","TOOL_PREFIX":"","PROJECT_NAME":"","serverInfo":{"name":"mysql-mcp-server","version":"1.0.0"}}}
2025-12-09T10:45:43.949Z | connection_pool_created | {"host":"localhost","port":3306,"database":"eunixmacdb","connectionLimit":10} | SUCCESS | RESPONSE: {"status":"success"}
2025-12-09T10:45:43.949Z | notifications/initialized | {} | SUCCESS | RESPONSE: null
